symbol,date,price
VegA,2012-06-23 21:56:22 UTC,608
VegB,2012-06-23 21:56:22 UTC,183
VegC,2012-06-23 21:56:22 UTC,1
VegD,2012-06-23 21:56:22 UTC,14
VegA,2012-06-23 21:56:32 UTC,608
VegB,2012-06-23 21:56:32 UTC,183
VegC,2012-06-23 21:56:32 UTC,2
VegD,2012-06-23 21:56:32 UTC,14
VegA,2012-06-23 21:56:42 UTC,608
VegB,2012-06-23 21:56:42 UTC,183
VegC,2012-06-23 21:56:42 UTC,1
VegD,2012-06-23 21:56:42 UTC,15
VegA,2012-06-23 21:56:52 UTC,607
VegB,2012-06-23 21:56:52 UTC,183
VegC,2012-06-23 21:56:52 UTC,1
VegD,2012-06-23 21:56:52 UTC,14
VegA,2012-06-23 21:57:02 UTC,607
VegB,2012-06-23 21:57:02 UTC,182
VegC,2012-06-23 21:57:02 UTC,1
VegD,2012-06-23 21:57:02 UTC,14
VegA,2012-06-23 21:57:12 UTC,608
VegB,2012-06-23 21:57:12 UTC,182
VegC,2012-06-23 21:57:12 UTC,1
VegD,2012-06-23 21:57:12 UTC,14
VegA,2012-06-23 21:57:22 UTC,607
VegB,2012-06-23 21:57:22 UTC,183
VegC,2012-06-23 21:57:22 UTC,1
VegD,2012-06-23 21:57:22 UTC,14
VegA,2012-06-23 21:57:32 UTC,607
VegB,2012-06-23 21:57:32 UTC,183
VegC,2012-06-23 21:57:32 UTC,1
VegD,2012-06-23 21:57:32 UTC,15
VegA,2012-06-23 21:57:42 UTC,606
VegB,2012-06-23 21:57:42 UTC,183
VegC,2012-06-23 21:57:42 UTC,1
VegD,2012-06-23 21:57:42 UTC,15
VegA,2012-06-23 21:57:52 UTC,608
VegB,2012-06-23 21:57:52 UTC,183
VegC,2012-06-23 21:57:52 UTC,1
VegD,2012-06-23 21:57:52 UTC,14
VegA,2012-06-23 21:58:02 UTC,607
VegB,2012-06-23 21:58:02 UTC,183
VegC,2012-06-23 21:58:02 UTC,1
VegD,2012-06-23 21:58:02 UTC,14
VegA,2012-06-23 21:58:12 UTC,606
VegB,2012-06-23 21:58:12 UTC,183
VegC,2012-06-23 21:58:12 UTC,1
VegD,2012-06-23 21:58:12 UTC,14
VegA,2012-06-23 21:58:22 UTC,607
VegB,2012-06-23 21:58:22 UTC,183
VegC,2012-06-23 21:58:22 UTC,1
VegD,2012-06-23 21:58:22 UTC,14
VegA,2012-06-23 21:58:32 UTC,608
VegB,2012-06-23 21:58:32 UTC,183
VegC,2012-06-23 21:58:32 UTC,1
VegD,2012-06-23 21:58:32 UTC,14
VegA,2012-06-23 21:58:42 UTC,608
VegB,2012-06-23 21:58:42 UTC,183
VegC,2012-06-23 21:58:42 UTC,1
VegD,2012-06-23 21:58:42 UTC,14
VegA,2012-06-23 21:58:52 UTC,608
VegB,2012-06-23 21:58:52 UTC,182
VegC,2012-06-23 21:58:52 UTC,1
VegD,2012-06-23 21:58:52 UTC,15
VegA,2012-06-23 21:59:02 UTC,608
VegB,2012-06-23 21:59:02 UTC,183
VegC,2012-06-23 21:59:02 UTC,1
VegD,2012-06-23 21:59:02 UTC,14
VegA,2012-06-23 21:59:12 UTC,608
VegB,2012-06-23 21:59:12 UTC,182
VegC,2012-06-23 21:59:12 UTC,1
VegD,2012-06-23 21:59:12 UTC,14
VegA,2012-06-23 21:59:22 UTC,608
VegB,2012-06-23 21:59:22 UTC,183
VegC,2012-06-23 21:59:22 UTC,1
VegD,2012-06-23 21:59:22 UTC,14
VegA,2012-06-23 21:59:32 UTC,608
VegB,2012-06-23 21:59:32 UTC,183
VegC,2012-06-23 21:59:32 UTC,1
VegD,2012-06-23 21:59:32 UTC,14
VegA,2012-06-23 21:59:42 UTC,608
VegB,2012-06-23 21:59:42 UTC,183
VegC,2012-06-23 21:59:42 UTC,1
VegD,2012-06-23 21:59:42 UTC,14
VegA,2012-06-23 21:59:52 UTC,606
VegB,2012-06-23 21:59:52 UTC,182
VegC,2012-06-23 21:59:52 UTC,1
VegD,2012-06-23 21:59:52 UTC,15
VegA,2012-06-23 22:00:02 UTC,608
VegB,2012-06-23 22:00:02 UTC,184
VegC,2012-06-23 22:00:02 UTC,1
VegD,2012-06-23 22:00:02 UTC,14
VegA,2012-06-23 22:00:12 UTC,607
VegB,2012-06-23 22:00:12 UTC,182
VegC,2012-06-23 22:00:12 UTC,1
VegD,2012-06-23 22:00:12 UTC,14
VegA,2012-06-23 22:00:22 UTC,608
VegB,2012-06-23 22:00:22 UTC,183
VegC,2012-06-23 22:00:22 UTC,1
VegD,2012-06-23 22:00:22 UTC,14
VegA,2012-06-23 22:00:32 UTC,608
VegB,2012-06-23 22:00:32 UTC,182
VegC,2012-06-23 22:00:32 UTC,1
VegD,2012-06-23 22:00:32 UTC,14
VegA,2012-06-23 22:00:42 UTC,608
VegB,2012-06-23 22:00:42 UTC,182
VegC,2012-06-23 22:00:42 UTC,1
VegD,2012-06-23 22:00:42 UTC,14
VegA,2012-06-23 22:00:52 UTC,608
VegB,2012-06-23 22:00:52 UTC,183
VegC,2012-06-23 22:00:52 UTC,1
VegD,2012-06-23 22:00:52 UTC,14
VegA,2012-06-23 22:01:02 UTC,607
VegB,2012-06-23 22:01:02 UTC,183
VegC,2012-06-23 22:01:02 UTC,1
VegD,2012-06-23 22:01:02 UTC,15
VegA,2012-06-23 22:01:12 UTC,608
VegB,2012-06-23 22:01:12 UTC,183
VegC,2012-06-23 22:01:12 UTC,2
VegD,2012-06-23 22:01:12 UTC,14
VegA,2012-06-23 22:01:22 UTC,608
VegB,2012-06-23 22:01:22 UTC,184
VegC,2012-06-23 22:01:22 UTC,1
VegD,2012-06-23 22:01:22 UTC,14
VegA,2012-06-23 22:01:32 UTC,608
VegB,2012-06-23 22:01:32 UTC,183
VegC,2012-06-23 22:01:32 UTC,1
VegD,2012-06-23 22:01:32 UTC,14
VegA,2012-06-23 22:01:42 UTC,607
VegB,2012-06-23 22:01:42 UTC,183
VegC,2012-06-23 22:01:42 UTC,1
VegD,2012-06-23 22:01:42 UTC,15
VegA,2012-06-23 22:01:52 UTC,608
VegB,2012-06-23 22:01:52 UTC,183
VegC,2012-06-23 22:01:52 UTC,1
VegD,2012-06-23 22:01:52 UTC,15
VegA,2012-06-23 22:02:02 UTC,607
VegB,2012-06-23 22:02:02 UTC,183
VegC,2012-06-23 22:02:02 UTC,1
VegD,2012-06-23 22:02:02 UTC,15
VegA,2012-06-23 22:02:12 UTC,608
VegB,2012-06-23 22:02:12 UTC,183
VegC,2012-06-23 22:02:12 UTC,1
VegD,2012-06-23 22:02:12 UTC,15
VegA,2012-06-23 22:02:22 UTC,608
VegB,2012-06-23 22:02:22 UTC,183
VegC,2012-06-23 22:02:22 UTC,1
VegD,2012-06-23 22:02:22 UTC,13
VegA,2012-06-23 22:02:32 UTC,608
VegB,2012-06-23 22:02:32 UTC,182
VegC,2012-06-23 22:02:32 UTC,1
VegD,2012-06-23 22:02:32 UTC,15
VegA,2012-06-23 22:02:42 UTC,608
VegB,2012-06-23 22:02:42 UTC,182
VegC,2012-06-23 22:02:42 UTC,1
VegD,2012-06-23 22:02:42 UTC,14
VegA,2012-06-23 22:02:52 UTC,607
VegB,2012-06-23 22:02:52 UTC,183
VegC,2012-06-23 22:02:52 UTC,1
VegD,2012-06-23 22:02:52 UTC,14
VegA,2012-06-23 22:03:02 UTC,608
VegB,2012-06-23 22:03:02 UTC,183
VegC,2012-06-23 22:03:02 UTC,1
VegD,2012-06-23 22:03:02 UTC,15
VegA,2012-06-23 22:03:12 UTC,608
VegB,2012-06-23 22:03:12 UTC,182
VegC,2012-06-23 22:03:12 UTC,1
VegD,2012-06-23 22:03:12 UTC,14
VegA,2012-06-23 22:03:22 UTC,608
VegB,2012-06-23 22:03:22 UTC,183
VegC,2012-06-23 22:03:22 UTC,1
VegD,2012-06-23 22:03:22 UTC,14
VegA,2012-06-23 22:03:32 UTC,608
VegB,2012-06-23 22:03:32 UTC,183
VegC,2012-06-23 22:03:32 UTC,1
VegD,2012-06-23 22:03:32 UTC,14
VegA,2012-06-23 22:03:42 UTC,608
VegB,2012-06-23 22:03:42 UTC,183
VegC,2012-06-23 22:03:42 UTC,2
VegD,2012-06-23 22:03:42 UTC,14
VegA,2012-06-23 22:03:52 UTC,606
VegB,2012-06-23 22:03:52 UTC,182
VegC,2012-06-23 22:03:52 UTC,1
VegD,2012-06-23 22:03:52 UTC,15
VegA,2012-06-23 22:04:02 UTC,608
VegB,2012-06-23 22:04:02 UTC,182
VegC,2012-06-23 22:04:02 UTC,1
VegD,2012-06-23 22:04:02 UTC,15
VegA,2012-06-23 22:04:12 UTC,607
VegB,2012-06-23 22:04:12 UTC,183
VegC,2012-06-23 22:04:12 UTC,1
VegD,2012-06-23 22:04:12 UTC,15
VegA,2012-06-23 22:04:22 UTC,608
VegB,2012-06-23 22:04:22 UTC,183
VegC,2012-06-23 22:04:22 UTC,1
VegD,2012-06-23 22:04:22 UTC,14
VegA,2012-06-23 22:04:32 UTC,607
VegB,2012-06-23 22:04:32 UTC,184
VegC,2012-06-23 22:04:32 UTC,1
VegD,2012-06-23 22:04:32 UTC,14
VegA,2012-06-23 22:04:42 UTC,608
VegB,2012-06-23 22:04:42 UTC,183
VegC,2012-06-23 22:04:42 UTC,1
VegD,2012-06-23 22:04:42 UTC,14
VegA,2012-06-23 22:04:52 UTC,608
VegB,2012-06-23 22:04:52 UTC,182
VegC,2012-06-23 22:04:52 UTC,2
VegD,2012-06-23 22:04:52 UTC,15
VegA,2012-06-23 22:05:02 UTC,608
VegB,2012-06-23 22:05:02 UTC,183
VegC,2012-06-23 22:05:03 UTC,1
VegD,2012-06-23 22:05:03 UTC,14
VegA,2012-06-23 22:05:13 UTC,608
VegB,2012-06-23 22:05:13 UTC,183
VegC,2012-06-23 22:05:13 UTC,1
VegD,2012-06-23 22:05:13 UTC,14
VegA,2012-06-23 22:05:23 UTC,608
VegB,2012-06-23 22:05:23 UTC,182
VegC,2012-06-23 22:05:23 UTC,1
VegD,2012-06-23 22:05:23 UTC,14
VegA,2012-06-23 22:05:33 UTC,608
VegB,2012-06-23 22:05:33 UTC,183
VegC,2012-06-23 22:05:33 UTC,1
VegD,2012-06-23 22:05:33 UTC,14
VegA,2012-06-23 22:05:43 UTC,608
VegB,2012-06-23 22:05:43 UTC,183
VegC,2012-06-23 22:05:43 UTC,1
VegD,2012-06-23 22:05:43 UTC,14
VegA,2012-06-23 22:05:53 UTC,608
VegB,2012-06-23 22:05:53 UTC,182
VegC,2012-06-23 22:05:53 UTC,1
VegD,2012-06-23 22:05:53 UTC,14
VegA,2012-06-23 22:06:03 UTC,608
VegB,2012-06-23 22:06:03 UTC,182
VegC,2012-06-23 22:06:03 UTC,1
VegD,2012-06-23 22:06:03 UTC,14
VegA,2012-06-23 22:06:13 UTC,608
VegB,2012-06-23 22:06:13 UTC,183
VegC,2012-06-23 22:06:13 UTC,1
VegD,2012-06-23 22:06:13 UTC,14
VegA,2012-06-23 22:06:23 UTC,606
VegB,2012-06-23 22:06:23 UTC,184
VegC,2012-06-23 22:06:23 UTC,1
VegD,2012-06-23 22:06:23 UTC,14
VegA,2012-06-23 22:06:33 UTC,607
VegB,2012-06-23 22:06:33 UTC,183
VegC,2012-06-23 22:06:33 UTC,1
VegD,2012-06-23 22:06:33 UTC,14
VegA,2012-06-23 22:06:43 UTC,608
VegB,2012-06-23 22:06:43 UTC,182
VegC,2012-06-23 22:06:43 UTC,2
VegD,2012-06-23 22:06:43 UTC,15
VegA,2012-06-23 22:06:53 UTC,608
VegB,2012-06-23 22:06:53 UTC,183
VegC,2012-06-23 22:06:53 UTC,1
VegD,2012-06-23 22:06:53 UTC,14
VegA,2012-06-23 22:07:03 UTC,608
VegB,2012-06-23 22:07:03 UTC,182
VegC,2012-06-23 22:07:03 UTC,1
VegD,2012-06-23 22:07:03 UTC,12
VegA,2012-06-23 22:07:13 UTC,608
VegB,2012-06-23 22:07:13 UTC,183
VegC,2012-06-23 22:07:13 UTC,1
VegD,2012-06-23 22:07:13 UTC,14
VegA,2012-06-23 22:07:23 UTC,607
VegB,2012-06-23 22:07:23 UTC,183
VegC,2012-06-23 22:07:23 UTC,1
VegD,2012-06-23 22:07:23 UTC,14
VegA,2012-06-23 22:07:33 UTC,608
VegB,2012-06-23 22:07:33 UTC,183
VegC,2012-06-23 22:07:33 UTC,1
VegD,2012-06-23 22:07:33 UTC,14
VegA,2012-06-23 22:07:43 UTC,608
VegB,2012-06-23 22:07:43 UTC,183
VegC,2012-06-23 22:07:43 UTC,1
VegD,2012-06-23 22:07:43 UTC,14
VegA,2012-06-23 22:07:53 UTC,608
VegB,2012-06-23 22:07:53 UTC,183
VegC,2012-06-23 22:07:53 UTC,1
VegD,2012-06-23 22:07:53 UTC,14
VegA,2012-06-23 22:08:03 UTC,608
VegB,2012-06-23 22:08:03 UTC,182
VegC,2012-06-23 22:08:03 UTC,2
VegD,2012-06-23 22:08:03 UTC,14
VegA,2012-06-23 22:08:13 UTC,608
VegB,2012-06-23 22:08:13 UTC,182
VegC,2012-06-23 22:08:13 UTC,1
VegD,2012-06-23 22:08:13 UTC,14
VegA,2012-06-23 22:08:23 UTC,607
VegB,2012-06-23 22:08:23 UTC,183
VegC,2012-06-23 22:08:23 UTC,1
VegD,2012-06-23 22:08:23 UTC,14
VegA,2012-06-23 22:08:33 UTC,608
VegB,2012-06-23 22:08:33 UTC,183
VegC,2012-06-23 22:08:33 UTC,1
VegD,2012-06-23 22:08:33 UTC,14
VegA,2012-06-23 22:08:43 UTC,608
VegB,2012-06-23 22:08:43 UTC,182
VegC,2012-06-23 22:08:43 UTC,2
VegD,2012-06-23 22:08:43 UTC,14
VegA,2012-06-23 22:08:53 UTC,608
VegB,2012-06-23 22:08:53 UTC,183
VegC,2012-06-23 22:08:53 UTC,1
VegD,2012-06-23 22:08:53 UTC,14
VegA,2012-06-23 22:09:03 UTC,608
VegB,2012-06-23 22:09:03 UTC,182
VegC,2012-06-23 22:09:03 UTC,1
VegD,2012-06-23 22:09:03 UTC,14
VegA,2012-06-23 22:09:13 UTC,608
VegB,2012-06-23 22:09:13 UTC,183
VegC,2012-06-23 22:09:13 UTC,1
VegD,2012-06-23 22:09:13 UTC,14
VegA,2012-06-23 22:09:23 UTC,608
VegB,2012-06-23 22:09:23 UTC,183
VegC,2012-06-23 22:09:23 UTC,1
VegD,2012-06-23 22:09:23 UTC,15
VegA,2012-06-23 22:09:33 UTC,608
VegB,2012-06-23 22:09:33 UTC,183
VegC,2012-06-23 22:09:33 UTC,1
VegD,2012-06-23 22:09:33 UTC,14
VegA,2012-06-23 22:09:43 UTC,607
VegB,2012-06-23 22:09:43 UTC,182
VegC,2012-06-23 22:09:43 UTC,0
VegD,2012-06-23 22:09:43 UTC,14
VegA,2012-06-23 22:09:53 UTC,608
VegB,2012-06-23 22:09:53 UTC,183
VegC,2012-06-23 22:09:53 UTC,1
VegD,2012-06-23 22:09:53 UTC,14
VegA,2012-06-23 22:10:03 UTC,608
VegB,2012-06-23 22:10:03 UTC,183
VegC,2012-06-23 22:10:03 UTC,1
VegD,2012-06-23 22:10:03 UTC,14
VegA,2012-06-23 22:10:13 UTC,606
VegB,2012-06-23 22:10:13 UTC,183
VegC,2012-06-23 22:10:13 UTC,1
VegD,2012-06-23 22:10:13 UTC,13
VegA,2012-06-23 22:10:23 UTC,608
VegB,2012-06-23 22:10:23 UTC,183
VegC,2012-06-23 22:10:23 UTC,1
VegD,2012-06-23 22:10:23 UTC,14
VegA,2012-06-23 22:10:33 UTC,608
VegB,2012-06-23 22:10:33 UTC,183
VegC,2012-06-23 22:10:33 UTC,1
VegD,2012-06-23 22:10:33 UTC,14
VegA,2012-06-23 22:10:43 UTC,608
VegB,2012-06-23 22:10:43 UTC,183
VegC,2012-06-23 22:10:43 UTC,1
VegD,2012-06-23 22:10:43 UTC,14
VegA,2012-06-23 22:10:53 UTC,608
VegB,2012-06-23 22:10:53 UTC,183
VegC,2012-06-23 22:10:53 UTC,1
VegD,2012-06-23 22:10:53 UTC,14
VegA,2012-06-23 22:11:03 UTC,608
VegB,2012-06-23 22:11:03 UTC,183
VegC,2012-06-23 22:11:03 UTC,1
VegD,2012-06-23 22:11:03 UTC,14
VegA,2012-06-23 22:11:13 UTC,608
VegB,2012-06-23 22:11:13 UTC,182
VegC,2012-06-23 22:11:13 UTC,1
VegD,2012-06-23 22:11:13 UTC,14
VegA,2012-06-23 22:11:23 UTC,608
VegB,2012-06-23 22:11:23 UTC,183
VegC,2012-06-23 22:11:23 UTC,2
VegD,2012-06-23 22:11:23 UTC,14
VegA,2012-06-23 22:11:33 UTC,608
VegB,2012-06-23 22:11:33 UTC,184
VegC,2012-06-23 22:11:33 UTC,1
VegD,2012-06-23 22:11:33 UTC,14
VegA,2012-06-23 22:11:43 UTC,608
VegB,2012-06-23 22:11:43 UTC,183
VegC,2012-06-23 22:11:43 UTC,0
VegD,2012-06-23 22:11:43 UTC,14
VegA,2012-06-23 22:11:53 UTC,608
VegB,2012-06-23 22:11:53 UTC,183
VegC,2012-06-23 22:11:53 UTC,1
VegD,2012-06-23 22:11:53 UTC,15
VegA,2012-06-23 22:12:03 UTC,608
VegB,2012-06-23 22:12:03 UTC,182
VegC,2012-06-23 22:12:03 UTC,1
VegD,2012-06-23 22:12:03 UTC,14
VegA,2012-06-23 22:12:13 UTC,608
VegB,2012-06-23 22:12:13 UTC,184
VegC,2012-06-23 22:12:13 UTC,1
VegD,2012-06-23 22:12:13 UTC,14
VegA,2012-06-23 22:12:23 UTC,608
VegB,2012-06-23 22:12:23 UTC,183
VegC,2012-06-23 22:12:23 UTC,0
VegD,2012-06-23 22:12:23 UTC,14
VegA,2012-06-23 22:12:33 UTC,608
VegB,2012-06-23 22:12:33 UTC,183
VegC,2012-06-23 22:12:33 UTC,1
VegD,2012-06-23 22:12:33 UTC,15
VegA,2012-06-23 22:12:43 UTC,608
VegB,2012-06-23 22:12:43 UTC,183
VegC,2012-06-23 22:12:43 UTC,1
VegD,2012-06-23 22:12:43 UTC,14
VegA,2012-06-23 22:12:53 UTC,608
VegB,2012-06-23 22:12:53 UTC,183
VegC,2012-06-23 22:12:53 UTC,1
VegD,2012-06-23 22:12:53 UTC,14
VegA,2012-06-23 22:13:03 UTC,607
VegB,2012-06-23 22:13:03 UTC,183
VegC,2012-06-23 22:13:03 UTC,3
VegD,2012-06-23 22:13:03 UTC,14
VegA,2012-06-23 22:13:13 UTC,608
VegB,2012-06-23 22:13:13 UTC,182
VegC,2012-06-23 22:13:13 UTC,1
VegD,2012-06-23 22:13:13 UTC,14
VegA,2012-06-23 22:13:23 UTC,608
VegB,2012-06-23 22:13:23 UTC,182
VegC,2012-06-23 22:13:23 UTC,1
VegD,2012-06-23 22:13:23 UTC,14
VegA,2012-06-23 22:13:33 UTC,608
VegB,2012-06-23 22:13:33 UTC,183
VegC,2012-06-23 22:13:33 UTC,1
VegD,2012-06-23 22:13:33 UTC,14
VegA,2012-06-23 22:13:43 UTC,608
VegB,2012-06-23 22:13:43 UTC,183
VegC,2012-06-23 22:13:43 UTC,2
VegD,2012-06-23 22:13:43 UTC,14
VegA,2012-06-23 22:13:53 UTC,608
VegB,2012-06-23 22:13:53 UTC,183
VegC,2012-06-23 22:13:53 UTC,1
VegD,2012-06-23 22:13:53 UTC,14
VegA,2012-06-23 22:14:03 UTC,608
VegB,2012-06-23 22:14:03 UTC,183
VegC,2012-06-23 22:14:03 UTC,1
VegD,2012-06-23 22:14:03 UTC,14
VegA,2012-06-23 22:14:13 UTC,608
VegB,2012-06-23 22:14:13 UTC,182
VegC,2012-06-23 22:14:13 UTC,1
VegD,2012-06-23 22:14:13 UTC,14
VegA,2012-06-23 22:14:23 UTC,608
VegB,2012-06-23 22:14:23 UTC,183
VegC,2012-06-23 22:14:23 UTC,1
VegD,2012-06-23 22:14:23 UTC,14
VegA,2012-06-23 22:14:33 UTC,608
VegB,2012-06-23 22:14:33 UTC,183
VegC,2012-06-23 22:14:33 UTC,2
VegD,2012-06-23 22:14:33 UTC,14
VegA,2012-06-23 22:14:43 UTC,608
VegB,2012-06-23 22:14:43 UTC,184
VegC,2012-06-23 22:14:43 UTC,1
VegD,2012-06-23 22:14:43 UTC,15
VegA,2012-06-23 22:14:53 UTC,608
VegB,2012-06-23 22:14:53 UTC,183
VegC,2012-06-23 22:14:54 UTC,3
VegD,2012-06-23 22:14:54 UTC,14
VegA,2012-06-23 22:15:04 UTC,608
VegB,2012-06-23 22:15:04 UTC,184
VegC,2012-06-23 22:15:04 UTC,1
VegD,2012-06-23 22:15:04 UTC,14
VegA,2012-06-23 22:15:14 UTC,608
VegB,2012-06-23 22:15:14 UTC,182
VegC,2012-06-23 22:15:14 UTC,1
VegD,2012-06-23 22:15:14 UTC,15
VegA,2012-06-23 22:15:24 UTC,608
VegB,2012-06-23 22:15:24 UTC,184
VegC,2012-06-23 22:15:24 UTC,1
VegD,2012-06-23 22:15:24 UTC,13
VegA,2012-06-23 22:15:34 UTC,608
VegB,2012-06-23 22:15:34 UTC,183
VegC,2012-06-23 22:15:34 UTC,2
VegD,2012-06-23 22:15:34 UTC,14
VegA,2012-06-23 22:15:44 UTC,608
VegB,2012-06-23 22:15:44 UTC,184
VegC,2012-06-23 22:15:44 UTC,1
VegD,2012-06-23 22:15:44 UTC,14
VegA,2012-06-23 22:15:54 UTC,608
VegB,2012-06-23 22:15:54 UTC,183
VegC,2012-06-23 22:15:54 UTC,1
VegD,2012-06-23 22:15:54 UTC,15
VegA,2012-06-23 22:16:04 UTC,608
VegB,2012-06-23 22:16:04 UTC,183
VegC,2012-06-23 22:16:04 UTC,1
VegD,2012-06-23 22:16:04 UTC,14
VegA,2012-06-23 22:16:14 UTC,606
VegB,2012-06-23 22:16:14 UTC,183
VegC,2012-06-23 22:16:14 UTC,1
VegD,2012-06-23 22:16:14 UTC,15
VegA,2012-06-23 22:16:24 UTC,608
VegB,2012-06-23 22:16:24 UTC,183
VegC,2012-06-23 22:16:24 UTC,1
VegD,2012-06-23 22:16:24 UTC,15
VegA,2012-06-23 22:16:34 UTC,608
VegB,2012-06-23 22:16:34 UTC,183
VegC,2012-06-23 22:16:34 UTC,1
VegD,2012-06-23 22:16:34 UTC,14
VegA,2012-06-23 22:16:44 UTC,608
VegB,2012-06-23 22:16:44 UTC,183
VegC,2012-06-23 22:16:44 UTC,1
VegD,2012-06-23 22:16:44 UTC,14
VegA,2012-06-23 22:16:54 UTC,607
VegB,2012-06-23 22:16:54 UTC,183
VegC,2012-06-23 22:16:54 UTC,1
VegD,2012-06-23 22:16:54 UTC,14
VegA,2012-06-23 22:17:04 UTC,608
VegB,2012-06-23 22:17:04 UTC,183
VegC,2012-06-23 22:17:04 UTC,1
VegD,2012-06-23 22:17:04 UTC,14
VegA,2012-06-23 22:17:14 UTC,608
VegB,2012-06-23 22:17:14 UTC,183
VegC,2012-06-23 22:17:14 UTC,1
VegD,2012-06-23 22:17:14 UTC,15
VegA,2012-06-23 22:17:24 UTC,608
VegB,2012-06-23 22:17:24 UTC,183
VegC,2012-06-23 22:17:24 UTC,1
VegD,2012-06-23 22:17:24 UTC,14
VegA,2012-06-23 22:17:34 UTC,608
VegB,2012-06-23 22:17:34 UTC,183
VegC,2012-06-23 22:17:34 UTC,1
VegD,2012-06-23 22:17:34 UTC,14
VegA,2012-06-23 22:17:44 UTC,607
VegB,2012-06-23 22:17:44 UTC,184
VegC,2012-06-23 22:17:44 UTC,1
VegD,2012-06-23 22:17:44 UTC,14
VegA,2012-06-23 22:17:54 UTC,607
VegB,2012-06-23 22:17:54 UTC,184
VegC,2012-06-23 22:17:54 UTC,1
VegD,2012-06-23 22:17:54 UTC,14
VegA,2012-06-23 22:18:04 UTC,608
VegB,2012-06-23 22:18:04 UTC,183
VegC,2012-06-23 22:18:04 UTC,1
VegD,2012-06-23 22:18:04 UTC,14
VegA,2012-06-23 22:18:14 UTC,608
VegB,2012-06-23 22:18:14 UTC,183
VegC,2012-06-23 22:18:14 UTC,1
VegD,2012-06-23 22:18:14 UTC,13
VegA,2012-06-23 22:18:24 UTC,608
VegB,2012-06-23 22:18:24 UTC,183
VegC,2012-06-23 22:18:24 UTC,1
VegD,2012-06-23 22:18:24 UTC,15
VegA,2012-06-23 22:18:34 UTC,608
VegB,2012-06-23 22:18:34 UTC,183
VegC,2012-06-23 22:18:34 UTC,1
VegD,2012-06-23 22:18:34 UTC,15
VegA,2012-06-23 22:18:44 UTC,608
VegB,2012-06-23 22:18:44 UTC,182
VegC,2012-06-23 22:18:44 UTC,1
VegD,2012-06-23 22:18:44 UTC,14
VegA,2012-06-23 22:18:54 UTC,608
VegB,2012-06-23 22:18:54 UTC,182
VegC,2012-06-23 22:18:54 UTC,1
VegD,2012-06-23 22:18:54 UTC,14
VegA,2012-06-23 22:19:04 UTC,608
VegB,2012-06-23 22:19:04 UTC,184
VegC,2012-06-23 22:19:04 UTC,2
VegD,2012-06-23 22:19:04 UTC,14
VegA,2012-06-23 22:19:14 UTC,607
VegB,2012-06-23 22:19:14 UTC,184
VegC,2012-06-23 22:19:14 UTC,1
VegD,2012-06-23 22:19:14 UTC,14
VegA,2012-06-23 22:19:24 UTC,608
VegB,2012-06-23 22:19:24 UTC,183
VegC,2012-06-23 22:19:24 UTC,1
VegD,2012-06-23 22:19:24 UTC,15
VegA,2012-06-23 22:19:34 UTC,608
VegB,2012-06-23 22:19:34 UTC,184
VegC,2012-06-23 22:19:34 UTC,1
VegD,2012-06-23 22:19:34 UTC,14
VegA,2012-06-23 22:19:44 UTC,608
VegB,2012-06-23 22:19:44 UTC,183
VegC,2012-06-23 22:19:44 UTC,0
VegD,2012-06-23 22:19:44 UTC,15
VegA,2012-06-23 22:19:54 UTC,608
VegB,2012-06-23 22:19:54 UTC,183
VegC,2012-06-23 22:19:54 UTC,1
VegD,2012-06-23 22:19:54 UTC,14
VegA,2012-06-23 22:20:04 UTC,608
VegB,2012-06-23 22:20:04 UTC,183
VegC,2012-06-23 22:20:04 UTC,2
VegD,2012-06-23 22:20:04 UTC,14
VegA,2012-06-23 22:20:14 UTC,608
VegB,2012-06-23 22:20:14 UTC,183
VegC,2012-06-23 22:20:14 UTC,1
VegD,2012-06-23 22:20:14 UTC,14
VegA,2012-06-23 22:20:24 UTC,608
VegB,2012-06-23 22:20:24 UTC,184
VegC,2012-06-23 22:20:24 UTC,2
VegD,2012-06-23 22:20:24 UTC,14
VegA,2012-06-23 22:20:34 UTC,608
VegB,2012-06-23 22:20:34 UTC,183
VegC,2012-06-23 22:20:34 UTC,1
VegD,2012-06-23 22:20:34 UTC,14
VegA,2012-06-23 22:20:44 UTC,608
VegB,2012-06-23 22:20:44 UTC,183
VegC,2012-06-23 22:20:44 UTC,1
VegD,2012-06-23 22:20:44 UTC,14
VegA,2012-06-23 22:20:54 UTC,608
VegB,2012-06-23 22:20:54 UTC,183
VegC,2012-06-23 22:20:54 UTC,1
VegD,2012-06-23 22:20:54 UTC,15
VegA,2012-06-23 22:21:04 UTC,608
VegB,2012-06-23 22:21:04 UTC,183
VegC,2012-06-23 22:21:04 UTC,1
VegD,2012-06-23 22:21:04 UTC,14
VegA,2012-06-23 22:21:14 UTC,607
VegB,2012-06-23 22:21:14 UTC,183
VegC,2012-06-23 22:21:14 UTC,2
VegD,2012-06-23 22:21:14 UTC,14
VegA,2012-06-23 22:21:24 UTC,608
VegB,2012-06-23 22:21:24 UTC,183
VegC,2012-06-23 22:21:24 UTC,0
VegD,2012-06-23 22:21:24 UTC,14
VegA,2012-06-23 22:21:34 UTC,608
VegB,2012-06-23 22:21:34 UTC,182
VegC,2012-06-23 22:21:34 UTC,1
VegD,2012-06-23 22:21:34 UTC,15
